n,errors,bag_auc,bag_ap,bag_f1,global_token_auc,global_top10_precision,global_top10_recall,global_error_coverage,local_auc,local_ap,top10_precision,top10_recall,error_coverage,fact_auc,fact_top1,fact_chance,n_local_mixed,n_fact_mixed,alert_threshold,validation_clean_answer_alarm,test_clean_answer_alarm,test_error_answer_recall,alert_token_precision,alert_error_token_recall,name,method,seed,val_auc,supervision,layer_index,threshold
105,14,0.6248037676609106,0.29187663016766263,0.2807017543859649,0.7562397672528534,0.2903225806451613,0.4931506849315068,0.05906148867313916,0.7440476190476192,0.8435374149659864,0.6428571428571429,0.2939703153988868,0.43841319136350193,0.7142857142857143,0.6428571428571429,0.40476190476190477,14,14,0.6801719665527344,0.043478260869565216,0.12087912087912088,0.35714285714285715,0.3870967741935484,0.4931506849315068,fact_support_lookback_43,fact_support_lookback,43,0.8315217391304348,bag labels only,0,0.23701180517673492
105,14,0.6177394034536892,0.26166720728161863,0.2972972972972973,0.7273819479616956,0.10483870967741936,0.1780821917808219,0.05906148867313916,0.6904761904761906,0.8256802721088435,0.6428571428571429,0.2939703153988868,0.43841319136350193,0.6785714285714286,0.6428571428571429,0.40476190476190477,14,14,0.7655282020568848,0.043478260869565216,0.06593406593406594,0.07142857142857142,0.07407407407407407,0.0273972602739726,fact_support_lookback_44,fact_support_lookback,44,0.8239130434782609,bag labels only,0,0.22069230675697327
105,14,0.5235478806907379,0.2553730646122211,0.18556701030927836,0.7215397118929552,0.1774193548387097,0.3013698630136986,0.05906148867313916,0.6742164845736273,0.6640961795438506,0.48809523809523814,0.15860235003092146,0.43841319136350193,0.7142857142857143,0.5,0.40476190476190477,14,14,0.9999999292693825,0.043478260869565216,0.03296703296703297,0.21428571428571427,0.2222222222222222,0.0273972602739726,last_linear,last_linear,,0.7706521739130434,bag labels only,2,0.021139045720851263
105,14,0.43720565149136575,0.22915204668549233,0.23529411764705882,,,,,,,,,,,,,,,,,,,,,length,length,,0.5027173913043479,bag labels only,,0.39388074916229826
105,14,0.7299843014128728,0.39310381847743625,0.30985915492957744,0.7061449487037539,0.20967741935483872,0.3561643835616438,0.05906148867313916,0.6548417851989281,0.6871122196551098,0.6547619047619048,0.21271490414347557,0.43841319136350193,0.7142857142857143,0.6428571428571429,0.40476190476190477,14,14,0.9504401087760925,0.043478260869565216,0.08791208791208792,0.2857142857142857,0.4,0.0821917808219178,lookback_42,lookback,42,0.7913043478260869,bag labels only,0,0.10326999425888062
105,14,0.6302982731554161,0.2634892000745329,0.2702702702702703,0.6675108069588569,0.22580645161290322,0.3835616438356164,0.05906148867313916,0.6670969903112759,0.6488620527156372,0.47619047619047616,0.11747680890538033,0.43841319136350193,0.7142857142857143,0.5714285714285714,0.40476190476190477,14,14,0.8451874256134033,0.043478260869565216,0.03296703296703297,0.07142857142857142,0.4,0.0273972602739726,lookback_43,lookback,43,0.7380434782608696,bag labels only,0,0.3629612922668457
105,14,0.5510204081632654,0.19268100944346359,0.23529411764705882,0.6871223453750928,0.24193548387096775,0.410958904109589,0.05906148867313916,0.558605785748643,0.6070450084429909,0.4404761904761904,0.12938157081014223,0.43841319136350193,0.5714285714285714,0.5,0.40476190476190477,14,14,0.5561352968215942,0.043478260869565216,0.03296703296703297,0.07142857142857142,0.6666666666666666,0.1095890410958904,lookback_44,lookback,44,0.7347826086956522,bag labels only,0,0.36672264337539673
105,14,0.8021978021978021,0.42461228277267854,0.39285714285714285,0.7153441147716698,0.1532258064516129,0.2602739726027397,0.05906148867313916,0.6814620696763554,0.7726211927255955,0.7619047619047619,0.3615244279529994,0.43841319136350193,0.6428571428571429,0.5714285714285714,0.40476190476190477,14,14,0.9999963695202291,0.043478260869565216,0.06593406593406594,0.14285714285714285,0.2,0.0273972602739726,mean_linear,mean_linear,,0.7945652173913044,bag labels only,3,0.4728851595423691
105,14,0.2755102040816327,0.11254561447323388,0.06060606060606061,0.43266705143759054,0.04838709677419355,0.0821917808219178,0.05906148867313916,0.3916676973819831,0.5371631244145166,0.5238095238095238,0.14669758812615954,0.43841319136350193,0.39285714285714285,0.2857142857142857,0.40476190476190477,14,14,0.7489209175109863,0.043478260869565216,0.01098901098901099,0.0,0.0,0.0,shuffled_support,shuffled,,0.7434782608695653,bag labels only,0,0.5537278056144714
105,14,0.7260596546310832,0.31410322949153485,0.28888888888888886,0.8268530842530536,0.27419354838709675,0.4657534246575342,0.05906148867313916,0.7470430495430495,0.793076711176201,0.7857142857142857,0.3203988868274582,0.43841319136350193,0.8214285714285714,0.7857142857142857,0.40476190476190477,14,14,0.9470548204749272,0.043478260869565216,0.10989010989010989,0.42857142857142855,0.4090909090909091,0.1232876712328767,supervised_after,supervised_after,,0.7473269179363806,"token labels; diagnostic, not weak supervision",2,0.4430081132021913
